CODE,Group,METTL3,METTL14,METTL16,WTAP,KIAA1429,ZC3H13,CBLL1,RBM15,RBM15B,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,HNRNPC,RBMX,FMR1,HNRNPA2B1,IGFBP1,IGFBP2,IGFBP3,PRRC2A,FTO,ALKBH5,"SampleName "
"COAD(T=288,N=349)",Normal,38.4994,19.1906,15.9304,69.4681,23.2803,23.3498,17.3904,2.39,15.8797,64.6096,14.3801,22.3598,30.1305,22.5107,274.8679,109.371,26.5906,403.6599,0.04,17.81,59.3582,97.3416,43.3893,66.9392,"GTEX-13111-1926-SM-5GCOL"
"COAD(T=288,N=349)",Normal,13.2801,11.2097,3.39,76.8025,10.58,3.9799,6.67,1.74,8.6,14.94,4.0001,12.1298,27.3401,18.1402,340.3784,87.9178,8.0899,253.5268,0.02,259.1052,26.67,15.0001,6.0699,22.0596,"TCGA-AA-3713-11"
"COAD(T=288,N=349)",Normal,11.54,8.5299,4.8699,50.5616,14.0198,4.47,7.36,1.73,10.9698,18.9198,3.3301,12.7797,28.1595,18.1302,246.3378,75.1021,9.0501,290.8628,0.06,83.9922,40.31,25.5499,8.0697,27.5207,"TCGA-AA-3660-11"
"COAD(T=288,N=349)",Normal,13.13,13.6298,4.9202,62.6689,10.8398,6.6501,8.4499,1.51,7.5601,20.5894,4.1999,10.9501,21.2506,18.6606,379.0111,83.3484,10.1103,311.1131,0,18.4996,23.9398,22.52,14.3403,26.3905,"TCGA-AA-3489-11"
"COAD(T=288,N=349)",Normal,43.1105,8.3601,10.1799,48.2504,19.9598,9.4397,6.4,3.08,10.5998,36.42,10.4901,15.4005,27.3098,15.5399,229.4592,101.7501,18.25,533.039,0.07,53.1307,38.4087,71.0016,10.48,27.6508,"GTEX-13W3W-2226-SM-5LU4M"
"COAD(T=288,N=349)",Normal,62.6993,11.0899,20.6895,68.9118,37.5193,16.0301,12.0201,2.19,12.0903,67.2508,15.9802,19.3294,23.8107,17.22,312.9949,151.8066,25.1894,566.722,0.12,58.9196,172.6243,106.9125,32.439,72.7502,"GTEX-13SLW-2826-SM-5Q5ES"
"COAD(T=288,N=349)",Normal,50.991,6.5101,10.7597,53.7604,21.7393,8.4399,5.8598,2.7999,8.8602,40.6889,11.0201,15.7002,22.8994,14.0403,257.1907,107.507,17.3098,524.7176,0.03,51.7889,71.3717,86.918,12.4397,42.6114,"GTEX-1128S-1626-SM-5H12O"
"COAD(T=288,N=349)",Normal,41.449,11.3701,22.38,53.1196,39.2294,20.3595,10.2799,2.9201,17.4798,58.3385,10.0998,21.32,26.3594,21.0994,281.2082,83.5798,26.5906,403.1845,0,12.15,292.2978,98.4204,31.4493,85.2414,"GTEX-14AS3-1126-SM-5Q5CR"
"COAD(T=288,N=349)",Normal,30.4602,12.5202,6.99,35.9709,15.5896,8.5098,7.0999,2.3299,12.6003,28.819,9.3001,16.6403,25.5392,13.3299,204.3351,67.4515,14.8903,428.3946,0.06,51.1894,11.9503,62.3482,8.6203,30.1807,"GTEX-Q2AI-0926-SM-48U1F"
"COAD(T=288,N=349)",Normal,28.3495,6.11,10.09,50.0387,20.1098,5.2,4.3999,1.77,9.1498,24.4903,6.2401,15.0501,24.7395,10.7597,183.3037,68.9022,12.3196,411.2285,0.03,80.7104,20.4401,83.8816,7.7501,31.3491,"GTEX-SNOS-1226-SM-4DM5H"
"COAD(T=288,N=349)",Normal,29.3106,8.3799,5.7799,39.4612,14.9203,8.9702,5.5598,2.14,9.3499,33.5109,8.76,14.81,24.9392,13.1099,134.5491,60.4209,16.1595,348.0126,0.03,57.9315,12.1702,48.8291,8.2897,21.06,"GTEX-YB5E-1626-SM-5IFIQ"
"COAD(T=288,N=349)",Normal,45.0504,6.02,22.7996,37.0798,34.98,12.8704,5.6999,1.6601,13.5996,44.7889,9.5199,18.6696,13.5001,12.68,225.1267,93.7395,19.2105,338.4727,0,21.6206,408.6145,131.5155,23.4,88.4925,"GTEX-117XS-2226-SM-5GIE1"
"COAD(T=288,N=349)",Normal,55.18,11.7401,17.5101,45.2601,24.8099,23.2497,13.0501,2.93,13.7199,65.7117,12.9196,19.5003,24.47,21.32,255.6266,120.2329,25.1492,433.7731,0.05,11.7198,39.4393,90.2706,35.7993,78.0908,"GTEX-WYVS-1126-SM-4SOJX"
"COAD(T=288,N=349)",Normal,41.6795,6.4799,12.4096,44.0408,22.9805,10.4198,6.58,2.7199,10.3299,32.9694,9.7801,17.4798,28.3593,12.8597,171.2893,64.11,12.7797,323.6511,0.06,52.771,37.4492,92.8085,12.4199,37.9299,"GTEX-XYKS-2226-SM-4E3IU"
"COAD(T=288,N=349)",Normal,15.5701,12.4596,6,46.3105,20.0305,9.3001,8.9901,3.23,17.7103,29.3492,6.7899,19.7904,35.849,23.1596,300.328,79.8811,15.1003,532.0055,0.03,96.188,32.6193,53.1417,12.1096,35.5693,"TCGA-A6-2685-11"
"COAD(T=288,N=349)",Normal,38.5608,15.5399,13.4804,67.9207,28.3102,24.6299,22.9296,2.2399,15.7897,57.118,12.3102,24.5107,28.9391,19.0501,292.156,125.5474,23.7596,563.471,0,33.7393,83.36,93.021,34.671,66.8696,"GTEX-117YX-0526-SM-5EGJH"
"COAD(T=288,N=349)",Normal,57.3998,7.13,13.95,50.1602,22.17,11.1399,7.6001,2.7501,8.3399,60.0493,15.9702,14.8501,20.2806,16.99,224.2235,104.8866,21.44,447.3613,0.08,30.5194,126.9299,88.9106,18.8805,48.6804,"GTEX-12KS4-2426-SM-5LU8P"
"COAD(T=288,N=349)",Normal,36.3898,11.63,17.0301,74.1606,20.32,17.4895,13.7503,2.13,16.4101,44.2304,11.7101,22.6405,28.7094,17.0195,238.4915,131.9081,18.3998,508.4624,0,25.6599,65.1312,98.3522,30.319,56.7589,"GTEX-QLQ7-1126-SM-4R1KN"
"COAD(T=288,N=349)",Normal,35.7002,6.8799,14.67,37.0207,27.3098,11.7997,5.1502,1.52,9.84,31.0808,10.63,13.4599,18.5999,14.2798,183.698,69.1798,12.8303,368.5703,0,17.7398,81.52,99.6699,16.9301,46.9994,"GTEX-ZF2S-1826-SM-4WKFF"
"COAD(T=288,N=349)",Normal,37.431,11.7997,12.6704,45.5497,25.3505,19.5504,16.2505,2.53,14.9099,49.1211,9.3298,19.8,23.9498,17.1106,217.6843,88.9229,18.34,326.2187,0,25.3998,83.2618,71.8382,31.3491,59.1487,"GTEX-ZYFG-1926-SM-5GID5"
"COAD(T=288,N=349)",Normal,25.9605,6.01,5.6999,32.2305,13.7399,5.8802,4.22,2.1199,8.0798,29.0597,6.7001,12.68,19.0805,11.7899,132.5129,64.7397,16.0101,266.1129,0.25,47.6092,15.1003,46.8692,5.7899,21.0906,"GTEX-14DAR-1526-SM-5RQIX"
"COAD(T=288,N=349)",Normal,44.209,5.8399,19.8797,47.3492,33.0495,10.0802,8.0101,1.45,10.63,40.4303,8.3497,17.8595,18.0699,13.7599,182.5429,95.8087,17.3398,412.9137,0.02,44.6586,59.03,129.4624,14.44,61.3791,"GTEX-14A5I-2426-SM-5Q5CP"
"COAD(T=288,N=349)",Normal,29.3004,11.83,14.0802,48.0802,22.2902,13.0302,15.2698,1.75,16.5805,46.8108,10.6602,17.6895,25.4191,14.5405,172.9596,106.8977,21.5996,350.3604,0,30.4898,40.151,77.7075,21.1697,58.4194,"GTEX-ZF29-1826-SM-4WKG8"
"COAD(T=288,N=349)",Normal,60.6013,9.16,19.5301,63.968,20.0097,10.9197,6.6501,1.75,11.7499,52.2288,8.2,20.2595,17.5697,15.0199,396.7802,123.879,19.3401,442.3047,0,22.6704,107.3506,120.9602,19.3294,122.4109,"GTEX-ZYVF-2826-SM-5GIDK"
"COAD(T=288,N=349)",Normal,25.7901,4.72,4.19,39.6092,10.5697,6.0401,5.11,2.16,8.7098,31.811,7.5298,13.8,23.7596,13.95,108.6833,58.0118,18.3705,299.8288,0,48.6299,19.0805,58.3182,5.5398,22.1101,"GTEX-1399S-1926-SM-5J2M5"
"COAD(T=288,N=349)",Normal,30.0908,13.1199,12.5802,85.0526,16.6796,20.9595,16.8797,2.2001,16.1696,59.7587,12.71,23.6004,33.7791,21.0395,301.4333,112.2512,23.5204,573.678,0.06,29.5206,86.7675,88.468,29.5002,58.8584,"GTEX-13CF3-1426-SM-5K7YY"
"COAD(T=288,N=349)",Normal,33.9504,12.4596,13.7599,59.0914,22.2593,13.9404,9.81,2.01,13.8,52.7198,10.4698,20.6094,22.4297,19,196.3648,100.5093,18.25,390.0449,0.03,13.2103,109.8497,97.2001,24.4395,64.5917,"GTEX-13O61-1626-SM-5KM3T"
"COAD(T=288,N=349)",Normal,31.979,8.8301,23.7893,43.2092,32.8508,11.0201,4.8602,2.2601,12.7302,42.6202,10.6698,16.1898,15.2296,11.4199,279.0529,88.113,15.7296,380.1424,0,24.6299,187.5579,132.2468,18.3502,74.1297,"GTEX-ZE9C-2126-SM-4WKGY"
"COAD(T=288,N=349)",Normal,39.6999,8.0401,8.54,37.5792,16.2201,13.07,8.1298,2.2501,11.7997,30.549,7.83,15.6198,23.0795,13.8796,147.8397,61.8704,16.0001,381.4093,0,39.6092,66.9809,72.2577,14.6102,38.51,"GTEX-XGQ4-1226-SM-4AT67"
"COAD(T=288,N=349)",Normal,29.8106,9.6101,12.6099,48.5692,20.0903,13.0302,13.9201,1.8899,16.1696,41.4002,7.8801,15.9503,23.0699,15.7995,223.0145,132.1918,18.95,378.906,0.04,21.9406,86.8096,86.1204,29.9701,58.048,"GTEX-WFG8-1726-SM-4LVM6"
"COAD(T=288,N=349)",Normal,28.9793,9.2001,7.1102,61.082,11.4104,7.5502,7.1602,2.15,11.5496,39.9899,10.48,23.0603,30.3401,14.45,194.0242,66.4399,13.0104,422.6432,0,49.5417,15.31,61.909,7.0299,22.5998,"GTEX-144GM-1226-SM-5LU52"
"COAD(T=288,N=349)",Normal,34.9606,7.0901,15.5798,80.1473,19.7794,9.5503,6.83,1.94,12.77,52.3883,7.3498,19.0897,20.9101,10.2103,279.7113,96.1014,16.7306,396.4229,0,42.57,117.8729,119.7588,23.4894,89.0216,"GTEX-WI4N-2226-SM-4OOS9"
"COAD(T=288,N=349)",Normal,49.5485,5.0701,15.1003,30.3506,27.0105,8.0101,5.6001,2.39,12.9797,42.2291,8.7297,13.0104,15.9503,9.6602,203.3319,88.0581,17.6895,339.2713,0.03,18.8099,436.6691,145.8145,24.4395,73.4393,"GTEX-11GSP-1626-SM-5986N"
"COAD(T=288,N=349)",Normal,26.0506,6.5699,4.1501,39.7908,12.8001,6.5399,6,1.77,8.7898,30.3906,6.27,13.3197,21.8996,13.6904,136.4747,62.1196,17.5198,345.2256,0,79.4283,15.8401,46.8303,7.8398,24.0596,"GTEX-13D11-0826-SM-5KLZJ"
"COAD(T=288,N=349)",Normal,10.8699,14.0597,5.2199,47.1299,22.1301,8.64,8.6598,2.77,14.9296,25.5995,5.74,15.6296,30.6891,24.4208,262.9773,74.9305,13.5104,402.4865,0.07,150.3614,19.3898,40.229,10.7202,32.8189,"TCGA-AA-3520-11"
"COAD(T=288,N=349)",Normal,29.619,13.5497,14.1095,38.9908,29.7404,17.9004,15.5302,1.9201,15.9901,50.1498,6.5002,19.4504,21.8102,16.7201,284.719,79.9476,18.8596,408.3596,0,12.5002,35.3407,69.8205,33.0701,79.2414,"GTEX-1399R-2126-SM-5K7WZ"
"COAD(T=288,N=349)",Normal,25.6706,5.9002,5.4299,36.7599,16.1999,5.23,5.9499,1.83,11.0201,28.6398,6.3501,14.6904,26.19,12.3298,158.33,82.218,13.3299,297.5102,0.02,79.4008,23.9199,62.1411,6.08,23.8404,"GTEX-WOFM-2026-SM-4OOSQ"
"COAD(T=288,N=349)",Normal,38.6705,14.1095,16.77,55.7297,24.8305,17.8595,12.1896,1.98,16.8902,56.4607,16.8003,20.6194,27.6795,16.1203,292.2978,102.5715,21.9498,491.5509,0,13.7904,57.0192,103.0204,31.789,71.9878,"GTEX-YEC4-1926-SM-5IFHJ"
"COAD(T=288,N=349)",Normal,42.6586,11.9603,17.0195,49.5417,30.5299,20.7801,16.5002,3.4701,18.34,53.1086,12.0903,24.7103,28.5902,19.6605,245.4685,118.2739,23.8305,482.5709,0,14.4801,83.5798,103.3494,34.1203,76.7812,"GTEX-WHWD-1526-SM-4OORV"
"COAD(T=288,N=349)",Normal,34.0305,8.8197,8.81,39.1099,16.6104,8.4101,7.8002,3.32,10.52,34.2103,8.5601,14.9503,24.4802,12.63,164.2547,74.7023,16.8504,372.3966,0.05,16.3295,37.4492,67.0088,11.3002,31.7295,"GTEX-S7SF-1926-SM-4AT5B"
"COAD(T=288,N=349)",Normal,29.5206,6.02,6.8201,36.8288,16.8504,6.67,5.1199,2.2801,9.6401,29.0698,6.75,13.9597,23.7695,12.1399,205.2862,78.3511,14.46,364.9604,0.09,172.3493,49.0292,62.869,7.4902,24.2202,"GTEX-QCQG-1626-SM-48U26"
"COAD(T=288,N=349)",Normal,29.0195,9.6803,6.7598,43.3893,18.4497,7.6402,6.4,1.49,10.2799,32.0301,8.87,16.1002,26.0506,15.1296,215.015,73.0484,15.9304,453.8579,0,46.3298,9.7801,56.4881,8.3497,23.7596,"GTEX-QV31-0826-SM-4R1KR"
"COAD(T=288,N=349)",Normal,41.1513,8.3001,17.3494,54.311,31.2797,16.0101,19.16,1.8899,16.97,44.0591,11.3701,22.3707,30.7807,18.6296,226.9284,108.1198,20.1503,406.7212,0,29.1606,38.2812,107.1573,28.6696,82.1383,"GTEX-ZP4G-1526-SM-57WE5"
"COAD(T=288,N=349)",Normal,39.8709,13.5001,12.2498,66.3387,29.3391,23.2303,15.7198,3.8999,15.2402,63.5922,9.1701,29.761,27.3193,17.6197,506.317,78.1125,24.4903,906.5221,0,23.4,11.2299,75.4988,29.9203,103.6866,"GTEX-132AR-2826-SM-5IJFV"
"COAD(T=288,N=349)",Normal,35.5693,11.7101,15.0397,45.2005,24.2102,18.1402,11.3701,1.88,13.3299,43.5611,8.43,21.1097,23.0507,22.9805,236.7456,89.8399,21.5503,283.616,0,21.4802,47.1691,92.8921,33.4807,70.6286,"GTEX-WHPG-1626-SM-4M1ZL"
"COAD(T=288,N=349)",Normal,32.4907,7.2,20.4104,93.902,22.2701,9.6301,7.93,1.25,13.9104,42.881,13.0402,24.5192,24.6299,9.3602,268.6334,112.9693,16.4397,381.4093,0,16.4796,20.3694,137.0719,16.8399,59.7214,"GTEX-13O1R-2426-SM-5KLZZ"
"COAD(T=288,N=349)",Normal,43.7487,9.0201,15.9702,38.1487,28.2201,13.4198,7.0499,1.48,11.7899,42.3287,10.2401,15.5896,16.2505,15.2497,238.2767,87.0386,18.95,348.3988,0.09,16.1203,55.9387,104.9666,28.2005,75.5825,"GTEX-11GS4-1826-SM-5HL4T"
"COAD(T=288,N=349)",Normal,6.9,10.2302,5.4401,44.2304,18.1302,7.7399,8.7497,3.2399,11.7703,25.3593,7.19,14.5596,28.0893,21.8905,246.3378,75.5616,17.4205,357.5735,0.01,50.4986,32.8599,33.6295,11.3002,46.7816,"TCGA-A6-2680-11"
"COAD(T=288,N=349)",Normal,23.8404,5.36,13.5601,72.7502,18.1906,10.2899,12.7497,1.52,15.5302,38.0088,7.7802,20.0097,29.3899,15.6404,218.0769,112.4069,14.7895,354.7837,0,34.8107,45.4897,90.2393,23.3401,48.2103,"GTEX-WRHK-1126-SM-4MVOJ"
"COAD(T=288,N=349)",Normal,40.2206,8.43,11.0201,45.2287,23.8504,12.96,11.3496,2.5501,13.2204,41.08,12.4596,18.9605,24.18,14.2996,178.8854,104.0106,19.2599,434.3748,0,52.4901,57.5512,98.1207,23.2497,50.6388,"GTEX-11EQ9-1526-SM-5PNY7"
"COAD(T=288,N=349)",Normal,37.0105,10.6802,18.6994,38.5501,27.2606,13.2002,14.1399,1.94,18.1503,40.4303,9.2898,18.6102,26.2591,13.0402,226.8813,93.9932,19.6905,402.3191,0,16.5701,97.9101,95.7423,29.6395,70.5112,"GTEX-XUJ4-2126-SM-4BOOX"
"COAD(T=288,N=349)",Normal,22.8296,6.3202,5.6901,50.8604,16.29,6.1401,4.47,1.52,9.5298,27.2701,5.9002,12.2897,20.9406,11.7997,122.8699,63.2405,11.3104,347.7233,0.03,67.4702,28.5803,60.7485,6.78,19.1003,"GTEX-WFON-1426-SM-4LVMT"
"COAD(T=288,N=349)",Normal,19.6905,7.5001,5.2599,41.1998,12.8704,5.8598,7.13,1.88,7.83,29.9805,8.54,13.7799,25.0102,18.34,126.2893,58.6791,15.07,345.2496,0.08,72.8916,16.9195,36.5896,7.9102,18.9802,"GTEX-11P82-1026-SM-5BC5J"
"COAD(T=288,N=349)",Normal,28.44,8.0301,7.1701,41.8996,15.5798,8.5898,6.7001,2.48,9.3901,37.4492,10.1201,14.3105,26.7997,17.01,174.2834,63.0392,20.05,331.3692,0.02,111.9326,29.8002,59.2801,7.2,19.6006,"GTEX-ZLV1-1226-SM-4WWBX"
"COAD(T=288,N=349)",Normal,32.43,7.3198,8.4101,38.7,18.1704,8.2502,6.4799,1.77,8.3799,29.5002,9.5397,15.6004,23.24,12.8401,173.1636,55.8883,13.2204,376.4191,0.04,105.4698,29.8705,76.0924,8.3202,30.5893,"GTEX-X15G-1326-SM-4PQZJ"
"PRAD(T=495,N=152)",Tumor,28.4794,18.5999,13.9597,66.3479,23.7497,19.2305,36.1309,3.22,19.6605,34.0494,8.55,23.9697,28.5704,31.7603,382.9192,93.9672,14.88,433.743,0,569.7548,21.0498,133.4346,29.27,54.8406,"TCGA-EJ-7125-01"
"PRAD(T=495,N=152)",Tumor,50.5196,6.7598,16.3499,55.1609,35.031,10.13,5.87,1.87,18.0099,32.079,4.7601,22.3893,18.5703,18.25,461.5992,109.5,11.1903,486.7365,0.31,923.1994,57.8512,180.8052,17.7595,56.0202,"TCGA-KK-A7B3-01"
"PRAD(T=495,N=152)",Tumor,34.5008,8.3099,14.7998,72.4885,32.421,10.6196,6.3699,2.54,15.4197,35.6211,5.8899,20.8003,33.2609,16.5197,485.8601,90.6217,11.15,485.5234,0.16,412.1417,73.2613,118.5119,16.97,58.2698,"TCGA-ZG-A8QW-01"
"PRAD(T=495,N=152)",Tumor,42.4198,11.7198,15.7405,72.7402,30.1807,12.8303,11.63,2.3801,18.9894,40.72,7.9597,23.2593,30.4201,19.3898,431.853,100.6767,12.4397,484.7836,0.02,330.7038,29.5309,132.6875,22.5904,60.9594,"TCGA-J4-A83K-01"
"PRAD(T=495,N=152)",Tumor,12.3401,2.01,30.8191,40.5397,33.1803,2.6801,3.1699,1.1,6.3202,10.8001,1.1,11.5296,14.5203,4.3099,327.0337,51.7602,4.6299,138.9084,0,453.3234,29.1202,154.3531,4.04,28.829,"TCGA-G9-6379-01"
"PRAD(T=495,N=152)",Tumor,26.19,12.8999,10.13,60.9003,55.0005,17.97,23.1596,2.74,22.3397,35.2991,6.8599,25.7204,34.329,31.7802,428.4837,89.1019,11.4302,465.5515,0,380.3005,31.0701,119.9665,18.3705,73.3782,"TCGA-HC-7742-01"
"PRAD(T=495,N=152)",Tumor,28.2906,9.0501,15.07,46.6004,30.3906,9.2698,5.5,1.56,13.1701,33.7206,6.64,16.97,25.2208,14.2996,457.7756,98.9471,9.6201,381.859,0.02,196.5282,71.3222,88.113,14.0403,46.3105,"TCGA-HC-A8D0-01"
"PRAD(T=495,N=152)",Tumor,31.4798,8.2302,20.1601,58.8013,35.1599,6.0998,5.8501,1.39,15.0804,31.1909,5.34,18.2297,22.8296,13.9104,396.4778,86.8698,10.9304,415.4113,0.04,508.2157,101.9477,153.8404,15.2899,53.8686,"TCGA-J9-A8CK-01"
"PRAD(T=495,N=152)",Tumor,37.3196,15.5701,15.1003,73.6177,31.9392,15.7198,10.5098,2.42,22.0994,42.4904,7.6902,26.9693,28.6795,20.9,418.1268,89.4608,14.1605,445.1034,0,358.442,42.1998,120.8596,24.9496,68.0621,"TCGA-VP-A879-01"
"PRAD(T=495,N=152)",Tumor,40.5706,17.6601,15.1695,97.3484,52.3592,24.9998,28.859,7.0499,25.2103,58.6385,17.8694,26.0904,54.951,44.0896,492.8132,141.837,26.5593,629.1664,0,261.197,50.4811,202.1655,16.1696,65.8713,"TCGA-CH-5751-01"
"PRAD(T=495,N=152)",Tumor,16.3636,5.4234,8.6799,28.2397,19.6698,19.1065,26.664,2.7133,6.5766,24.3367,5.0367,10.4333,13.3563,12.2899,210.2113,56.1037,20.8662,176.1291,0,59.5825,22.0101,61.5655,14.6399,37.1096,"TCGA-HC-8265-01"
"PRAD(T=495,N=152)",Tumor,30.7103,13.7503,13.3604,68.1612,28.6001,15.5896,15.2201,2.2501,15.1496,47.4215,6.4602,21.4504,25.8294,19.0105,322.0845,86.4494,13.5996,429.7628,0.04,191.4326,42.3787,86.5093,23.4601,55.0807,"TCGA-EJ-A8FP-01"
"PRAD(T=495,N=152)",Tumor,57.1695,20.0806,10.9904,161.2763,21.1097,28.6597,18.1604,2.82,13.7503,55.4484,13.9404,21.6506,30.6593,33.1206,532.7066,111.9792,21.3806,752.0048,0,924.9288,53.6785,81.7974,31.0808,57.38,"TCGA-EJ-8468-01"
"PRAD(T=495,N=152)",Tumor,34.8203,7.83,16.3601,60.4209,29.3004,10.7098,10.9304,1.59,16.7805,31.0593,5.7899,23.8901,33.0701,16.8399,355.8427,81.4692,10.6602,433.4425,0.02,784.918,17.8595,169.7175,17.8496,73.8221,"TCGA-G9-6333-01"
"PRAD(T=495,N=152)",Tumor,17.6295,1.71,15.4797,57.6191,29.9203,6.2302,3.8999,2.67,7.2702,17.6002,2.74,20.6494,21.2094,12.6204,347.3138,47.2705,6.7598,236.5324,0,95.6495,47.8607,163.5164,8.3099,40.9209,"TCGA-G9-6498-01"
"PRAD(T=495,N=152)",Tumor,63.8395,15.0095,12.1998,115.3271,50.7196,16.5598,10.6196,2.13,38.2599,59.4488,6.0699,32.4907,47.1593,36.9489,631.7009,138.1881,16.2201,700.7704,0.03,827.5475,45.0285,207.1444,15.6101,75.1021,"TCGA-ZG-A9L1-01"
"PRAD(T=495,N=152)",Tumor,33.8306,8.4998,12.5602,55.41,27.14,7.5001,10.1602,2.07,20.1503,27.9204,5.8201,18.3095,26.5704,14.4701,310.5529,75.4098,8.0502,335.2505,0,211.5263,25.6297,116.3307,15.6502,45.0504,"TCGA-EJ-7218-01"
"PRAD(T=495,N=152)",Tumor,31.3101,9.8899,31.8,45.3606,51.5097,8.8002,8.8799,2.4299,18.7501,49.0394,10.3099,29.1404,36.2488,33.9292,598.2056,157.3454,19.8605,650.9026,0.1,319.7489,38.2997,88.4373,31.3209,62.0508,"TCGA-ZG-A9L5-01"
"PRAD(T=495,N=152)",Tumor,23.7497,7.5601,14.1399,69.0313,28.2005,8.1202,7.0601,1.45,11.7101,25.8205,4.2701,17.3699,24.6795,11.6898,274.9441,63.4293,10.6403,304.6682,0,386.7068,94.398,97.9372,15.9105,49.0905,"TCGA-XK-AAJT-01"
"PRAD(T=495,N=152)",Tumor,22.5403,15.7798,18.95,76.9677,32.4997,17.4302,9.4299,3.6701,23.0907,58.1286,7.5402,22.8296,32.4997,17.97,471.7233,119.4686,17.2499,507.6876,0,151.5332,209.6288,113.393,20.3496,65.1403,"TCGA-ZG-A9MC-01"
"PRAD(T=495,N=152)",Tumor,39.8101,12.9097,10.75,94.5683,35.9809,11.3599,14.2996,2.07,20.8407,43.8701,8.0502,23.8107,31.8706,22.1393,447.2063,103.5573,12.1298,543.7868,0,337.5356,22.4297,120.333,26.1501,76.7599,"TCGA-G9-7509-01"
"PRAD(T=495,N=152)",Tumor,15.5701,1.63,26.8406,46.7686,59.8291,2.1199,3.32,2.29,8.9702,12.7399,0.92,15.4304,21.5398,3.19,280.5852,55.2298,4.5501,145.159,0,966.5486,11.0201,184.6299,3.4899,22.6405,"TCGA-QU-A6IL-01"
"PRAD(T=495,N=152)",Tumor,38.051,8.7098,8.6,61.0101,40.5313,10.2103,8.0101,1.9299,16.29,29.191,6.1602,17.22,26.6996,21.23,492.4717,138.764,10.5397,455.0865,0.02,492.7107,41.859,123.7417,23.5008,34.6494,"TCGA-V1-A9Z7-01"
"PRAD(T=495,N=152)",Tumor,24.5107,15.0303,12.9896,67.139,28.9091,12.8001,24.6299,2.7,24.8701,36.8007,6.6802,22.3304,30.2498,21.8193,363.849,89.7278,11.9902,370.0551,0,355.4729,77.6913,99.587,28.1907,76.5421,"TCGA-CH-5771-01"
"PRAD(T=495,N=152)",Tumor,7.93,0.93,10.6898,21.6296,19.3294,2.7199,3.41,0.94,6.1401,7.4199,1.02,9.3999,10.9001,4.1501,130.8789,24.1599,2.1701,87.3408,0,169.8116,16.0601,226.9127,3.87,23.7004,"TCGA-HC-7752-01"
"PRAD(T=495,N=152)",Tumor,37.4388,17.73,10.8203,73.8323,28.0504,15.7798,24.5992,2.31,18.3998,44.6803,8.0798,28.9492,30.1305,24.6607,389.4505,84.7818,18.2601,497.3774,0.02,437.1234,37.9193,112.9615,25.1597,62.93,"TCGA-EJ-A7NJ-01"
"PRAD(T=495,N=152)",Tumor,27.8199,10.6202,7.9167,59.6061,16.1697,17.0337,18.8799,4.3967,7.3534,26.3663,10.2965,12.5133,19.0501,20.3903,281.407,62.9672,14.1765,291.9588,0.0033,230.0095,10.37,48.5918,19.5734,28.0604,"TCGA-HC-8261-01"
"PRAD(T=495,N=152)",Tumor,31.8905,12.63,17.8496,79.6378,25.3505,17.8002,11.7401,2.94,18.6102,42.1706,7.7501,27.8007,26.8909,24.2606,348.7612,108.0673,14.46,359.1384,0,263.9086,51.71,103.2134,25.8008,79.5495,"TCGA-CH-5745-01"
"PRAD(T=495,N=152)",Tumor,45.9588,7.9399,9.8899,54.3186,49.831,3.35,14.9503,2.47,19.8096,20.6494,6.7099,21.8405,26.9805,8.2,352.0889,111.2905,12.0201,556.9475,0,758.9695,24.2001,72.1376,11.1802,48.3509,"TCGA-YL-A8HM-01"
"PRAD(T=495,N=152)",Tumor,35.5989,9.3298,14.5495,63.8395,29.6005,6.52,7.7302,2.04,13.8096,31.6395,7.5001,26.4894,35.26,14.1301,429.2864,101.9901,12.3701,418.9391,0,1168.384,46.61,108.6532,12.1197,59.3582,"TCGA-J9-A8CP-01"
"PRAD(T=495,N=152)",Tumor,19.2599,15.31,10.9304,60.4209,26.77,13.9201,11.0301,2.44,19.7794,40.1594,10.4596,28.0309,39.4694,19.5396,416.9691,123.9821,10.7098,487.4455,0.01,203.8399,7.3299,132.6232,26.3905,51.8213,"TCGA-V1-A8WS-01"
"PRAD(T=495,N=152)",Tumor,31.0292,14.4901,11.0899,64.4084,23.7103,14.6,8.72,2.27,16.9394,38.7,6.3898,20.3003,25.5693,21.3495,386.1711,93.1823,12.3898,407.4266,0,350.0691,54.0894,88.1314,21.5607,48.9885,"TCGA-HC-A8D1-01"
"PRAD(T=495,N=152)",Tumor,42.1794,16.2302,11.54,47.7911,22.5497,17.0195,10.8503,3.03,22.3304,45.73,7.44,22.3893,29.3208,25.2296,416.998,136.1629,14.5495,442.0901,0.04,190.4004,79.6213,93.331,19.67,43.8488,"TCGA-XQ-A8TB-01"
"PRAD(T=495,N=152)",Tumor,37.0901,3.97,15.6404,61.7418,25.9101,6.52,6.0401,1.28,15.7296,20.8205,3.5301,20.3595,26.0506,12.8401,394.1487,98.6321,5.9801,396.5053,0,494.2157,10.6196,237.7158,10.1602,55.749,"TCGA-HC-A6HY-01"
"PRAD(T=495,N=152)",Tumor,37.4803,14.2897,10.9197,69.7721,24.5294,13.3502,10.9402,2.5101,19.3804,39.8405,7.1801,18.1,30.9304,16.0701,452.5699,102.3513,8.7497,454.2356,0,167.4157,31.0292,100.0783,17.4701,39.341,"TCGA-HC-8262-01"
