CODE,Group,purity,TMB,HRD,LOH,MATH,MSI,NEO,ploidy,SampleName
LGG,Tumor,0.9,0.56,5,0.100241157,53.3598138,0.3006,15,1.91,TCGA-QH-A65Z-01
LGG,Tumor,0.63,0.52,3,0.056524784,89.08360409,0.3209,5,3.89,TCGA-S9-A7IY-01
LGG,Tumor,0.76,0.26,7,0.068771367,69.70118065,0.3122,3,1.93,TCGA-P5-A781-01
LGG,Tumor,0.87,0.52,7,0.119445233,20.90447164,0.3214,0,1.93,TCGA-TM-A84G-01
LGG,Tumor,0.3,0.68,6,0.144151,25.62694122,0.3076,6,1.88,TCGA-HW-A5KK-01
LGG,Tumor,0.84,0.3,3,0.055536782,37.74384615,0.3424,0,1.94,TCGA-FG-7634-01
LGG,Tumor,0.56,0.7,17,0.076473673,85.26475309,0.2913,0,1.97,TCGA-DU-5855-01
LGG,Tumor,0.63,0.66,22,0.050693568,30.51310606,0.2915,7,3.85,TCGA-DU-6396-01
LGG,Tumor,0.28,0.82,3,0.086744697,49.5965,0.3356,5,1.99,TCGA-FG-7643-01
LGG,Tumor,0.66,0.28,0,0.000230195,21.79021902,0.3227,79,2,TCGA-TM-A84C-01
LGG,Tumor,0.98,1.04,29,0.088065119,76.13134353,0.3171,3,4.09,TCGA-WY-A85E-01
LGG,Tumor,0.76,0.62,24,0.146345243,53.22153846,0.3159,26,1.91,TCGA-DU-7298-01
LGG,Tumor,0.87,0.42,11,0.027356096,31.92459854,0.3181,0,2.03,TCGA-TM-A84T-01
LGG,Tumor,0.84,0.56,4,0.123739919,38.26012817,0.3315,8,1.93,TCGA-HT-A5R9-01
LGG,Tumor,0.81,0.56,10,0.056272698,78.75924697,0.3017,4,1.99,TCGA-HT-A614-01
LGG,Tumor,0.73,0.56,4,0.084254288,78.52288889,0.3077,1,3.83,TCGA-QH-A65R-01
LGG,Tumor,0.27,0.76,5,0.076059026,39.39646192,0.3004,4,2.03,TCGA-HT-7882-01
LGG,Tumor,0.85,0.92,10,0.069403226,43.66277251,0.3254,2,2.11,TCGA-HT-8011-01
LGG,Tumor,0.98,0.5,7,0.065989994,80.16997154,0.2917,28,1.95,TCGA-DU-6394-01
LGG,Tumor,0.79,0.5,19,0.134650921,40.65409955,0.3152,0,1.89,TCGA-WY-A859-01
LGG,Tumor,0.89,0.42,9,0.08396296,23.57255556,0.3065,7,1.92,TCGA-S9-A6UB-01
LGG,Tumor,0.42,0.6,8,0.014442602,57.54774062,0.2982,0,3.98,TCGA-S9-A6U6-01
LGG,Tumor,0.97,0.82,10,0.092402831,35.05372093,0.3378,7,1.91,TCGA-DU-8168-01
LGG,Tumor,0.68,0.6,1,0.130804025,21.80026451,0.2983,0,1.95,TCGA-DU-7290-01
LGG,Tumor,0.8,0.36,12,0.052712731,30.25506988,0.2971,1,2.08,TCGA-DU-6407-01
LGG,Tumor,0.65,0.38,7,0.025833326,78.60254172,0.3289,5,2,TCGA-HT-7601-01
LGG,Tumor,0.71,0.98,11,0.070470303,20.69496183,0.2843,2,2,TCGA-DU-6403-01
LGG,Tumor,0.59,0.58,9,0.381002718,75.1184,0.3293,1,2.89,TCGA-E1-A7YQ-01
LGG,Tumor,0.87,0.94,6,0.119965638,18.28517257,0.2937,12,1.93,TCGA-DU-6405-01
LGG,Tumor,0.76,0.38,10,0.080329466,59.304,0.3272,5,1.94,TCGA-S9-A7J1-01
LGG,Tumor,0.73,0.18,1,0.005513138,24.36402358,0.3191,0,2.01,TCGA-P5-A72X-01
LGG,Tumor,0.78,0.62,11,0.14667281,29.5480187,0.3257,1,1.96,TCGA-E1-A7YJ-01
LGG,Tumor,0.79,0.42,20,0.126380272,41.78445652,0.3378,1,1.88,TCGA-HT-7690-01
LGG,Tumor,0.73,0.64,5,0.05543107,27.8760335,0.3369,27,3.89,TCGA-HT-8105-01
LGG,Tumor,0.18,0.14,9,0.071881751,17.16694737,0.3106,1,1.94,TCGA-E1-A7YY-01
LGG,Tumor,0.92,0.8,4,0.088618532,64.57994727,0.2966,2,1.91,TCGA-DU-6400-01
LGG,Tumor,0.93,0.36,4,0.090399614,95.97342389,0.3204,1,1.91,TCGA-P5-A737-01
LGG,Tumor,0.89,0.64,5,0.056384123,21.15552116,0.3147,2,1.94,TCGA-RY-A83Y-01
LGG,Tumor,0.66,8.14,7,0.254738642,51.31477941,0.4513,130,3.45,TCGA-HT-8564-01
LGG,Tumor,0.56,0.32,8,0.053152134,67.02240618,0.3197,7,3.96,TCGA-HT-7686-01
LGG,Tumor,0.5,0.68,8,0.12073129,28.37544685,0.3181,2,1.95,TCGA-E1-A7YM-01
LGG,Tumor,0.93,0.32,4,0.0556581,40.31783725,0.3079,0,1.94,TCGA-DH-A66F-01
LGG,Tumor,0.86,0.74,7,0.067104767,66.72225372,0.2623,1,1.95,TCGA-CS-5390-01
LGG,Tumor,0.39,0.68,18,0.049626971,51.87666575,0.2953,0,4.09,TCGA-S9-A6UA-01
LGG,Tumor,0.9,0.46,12,0.069576086,14.91258923,0.3341,0,2.03,TCGA-FG-A87N-01
LGG,Tumor,0.94,0.58,6,0.122197056,25.53760766,0.3226,2,1.89,TCGA-VV-A829-01
LGG,Tumor,0.44,0.74,34,0.345655048,40.15375,0.3027,14,1.77,TCGA-DH-A66B-01
LGG,Tumor,0.9,0.44,5,9.79E-05,78.42113979,0.3312,0,3.97,TCGA-HT-A5R7-01
LGG,Tumor,0.91,0.46,3,0.097501791,23.165625,0.3295,4,1.95,TCGA-CS-5394-01
LGG,Tumor,0.68,0.8,11,0.029482642,83.92157218,0.312,9,3.83,TCGA-DH-A66D-01
LGG,Tumor,0.66,0.26,5,0.066113311,90.96745427,0.3151,6,1.93,TCGA-HT-7877-01
LGG,Tumor,0.82,0.44,15,0.076964938,45.06194595,0.3062,0,1.94,TCGA-DU-6542-01
LGG,Tumor,0.95,0.32,2,9.09E-05,22.97312109,0.3038,9,5.9,TCGA-QH-A6CS-01
LGG,Tumor,0.81,0.46,4,0.063563371,90.90839506,0.3258,6,1.94,TCGA-W9-A837-01
LGG,Tumor,1,0.72,26,0.137009312,22.5397595,0.3523,0,1.89,TCGA-IK-7675-01
LGG,Tumor,0.85,1,14,0.034408161,52.29129268,0.3466,1,2.09,TCGA-DU-7306-01
LGG,Tumor,0.67,0.8,17,0.036435083,68.72881796,0.3346,0,4.08,TCGA-QH-A6X9-01
LGG,Tumor,0.65,0.52,9,0.025271859,73.71519098,0.3385,2,3.95,TCGA-HT-7611-01
LGG,Tumor,0.68,0.58,4,0.007813681,41.07115619,0.2925,1,2.03,TCGA-DU-A7TB-01
LGG,Tumor,0.81,0.9,4,0.053865454,80.18637255,0.3048,8,1.95,TCGA-IK-8125-01
LGG,Tumor,0.81,0.68,4,0.040762464,27.89374114,0.3211,6,2.01,TCGA-WH-A86K-01
LGG,Tumor,0.5,0.44,9,0.060196122,37.2374231,0.3126,2,2.02,TCGA-FG-A60L-01
LGG,Tumor,0.87,0.36,3,0.030103449,21.15567506,0.2732,0,1.97,TCGA-DB-5280-01
LGG,Tumor,0.63,0.52,10,0.208633726,28.38057172,0.3186,4,1.85,TCGA-S9-A7IX-01
LGG,Tumor,0.58,0.7,14,0.043591033,54.92113139,0.2951,4,3.95,TCGA-FG-5965-01
LGG,Tumor,0.84,0.66,15,0.100856942,67.89878261,0.3159,4,1.97,TCGA-DU-7007-01
LGG,Tumor,0.86,0.68,1,0.011840586,85.8861142,0.3003,7,2.02,TCGA-HW-7490-01
LGG,Tumor,0.68,0.6,11,0.061116455,25.70694796,0.3077,0,2.02,TCGA-CS-6188-01
LGG,Tumor,0.98,0.34,8,0.081141748,42.53745299,0.3029,2,1.95,TCGA-CS-6668-01
LGG,Tumor,0.57,1.16,2,0.114780693,40.02002327,0.3305,0,5.76,TCGA-DU-8165-01
LGG,Tumor,0.9,0.4,4,0.082679929,72.37014799,0.3302,4,1.92,TCGA-HT-7692-01
LGG,Tumor,0.92,1.2,39,0.162127993,85.19219276,0.3073,5,3.97,TCGA-TQ-A7RM-01
LGG,Tumor,0.54,0.7,12,0.194096785,23.73676202,0.3379,1,1.89,TCGA-DU-8161-01
LGG,Tumor,0.34,0.56,5,0.000318653,57.18130349,0.331,6,4.06,TCGA-P5-A736-01
LGG,Tumor,0.38,0.42,13,0.156157688,65.68869565,0.2918,39,1.87,TCGA-DU-6401-01
LGG,Tumor,0.68,0.86,7,0.000134955,30.95538462,0.3187,3,4.01,TCGA-HT-A74H-01
LGG,Tumor,0.58,0.4,9,0.017431113,85.1837705,0.3217,2,2.04,TCGA-TQ-A7RV-01
LGG,Tumor,0.42,0.3,3,0.056891467,30.55318049,0.3037,0,1.94,TCGA-HT-7620-01
LGG,Tumor,0.89,0.44,4,0.083196805,67.56640625,0.3363,1,1.92,TCGA-HT-7480-01
LGG,Tumor,0.83,0.74,35,0.110982771,43.20910811,0.3264,10,3.87,TCGA-S9-A7J0-01
LGG,Tumor,0.7,0.5,14,0.015721908,50.72052632,0.325,5,4.03,TCGA-TM-A84Q-01
LGG,Tumor,0.83,0.28,4,0.055647538,73.65297297,0.3174,0,1.95,TCGA-RY-A847-01
LGG,Tumor,0.9,0.44,4,0.054868978,80.23984162,0.3177,8,2,TCGA-TQ-A7RQ-01
LGG,Tumor,0.67,0.7,20,0.099532165,83.44545133,0.307,0,1.97,TCGA-TQ-A7RW-01
LGG,Tumor,0.57,0.34,9,0.005214531,23.66540816,0.3285,4,4.04,TCGA-E1-A7YW-01
LGG,Tumor,0.92,0.96,8,0.099312586,74.93963303,0.325,16,3.49,TCGA-E1-A7YS-01
LGG,Tumor,0.53,0.9,11,0.153615525,27.24778378,0.3339,1,1.92,TCGA-DU-7012-01
LGG,Tumor,0.68,0.26,9,0.012446475,34.19404647,0.3098,6,3.97,TCGA-HT-7879-01
LGG,Tumor,0.64,0.42,14,0.06373833,48.45098039,0.3255,9,3.88,TCGA-DU-A7TC-01
LGG,Tumor,0.84,0.44,4,0.013346499,15.50294196,0.3146,23,2.1,TCGA-DB-A4X9-01
LGG,Tumor,0.76,0.54,7,0.080629057,57.2743537,0.324,3,1.98,TCGA-TQ-A7RI-01
LGG,Tumor,0.67,0.62,8,0.018376397,91.30135593,0.3096,10,2.02,TCGA-TM-A7CA-01
LGG,Tumor,0.81,0.36,4,0.056276683,102.6839756,0.3124,4,3.89,TCGA-QH-A86X-01
LGG,Tumor,0.82,0.72,8,0.098054954,73.31806134,0.3275,0,1.91,TCGA-DU-A76R-01
LGG,Tumor,0.74,0.54,14,0.167787116,33.87254015,0.3159,0,1.92,TCGA-E1-A7Z2-01
LGG,Tumor,0.73,0.26,4,0.053853454,53.63523529,0.3327,1,1.95,TCGA-FG-8187-01
LGG,Tumor,0.93,0.6,42,0.15255628,64.58813846,0.2753,2,3.46,TCGA-E1-5304-01
LGG,Tumor,0.8,0.4,3,0.056363029,38.79070175,0.2629,16,3.64,TCGA-DH-5140-01
LGG,Tumor,0.64,0.66,9,0.038060674,94.89632813,0.3249,1,3.94,TCGA-TM-A7CF-01
LGG,Tumor,0.76,0.66,16,0.082778706,48.01602273,0.3194,0,3.69,TCGA-HT-A61B-01
LGG,Tumor,0.63,0.3,8,0.019984028,88.3569697,0.3107,0,4.02,TCGA-E1-A7Z6-01
LGG,Tumor,0.41,0.26,18,0.045440054,62.72538462,0.3135,7,3.85,TCGA-HT-7857-01
LGG,Tumor,0.7,0.66,6,0.06354072,47.03570175,0.3071,11,1.94,TCGA-E1-5319-01
LGG,Tumor,0.78,0.66,12,0.069221552,50.18512315,0.3178,0,1.97,TCGA-DU-A5TS-01
LGG,Tumor,0.83,192.7,3,0.001208742,43.55323944,0.5506,356,2.07,TCGA-DU-6392-01
LGG,Tumor,0.72,0.3,8,0.05742004,36.31664,0.3199,5,1.97,TCGA-QH-A6CU-01
LGG,Tumor,0.83,0.8,3,0.068329336,37.67542186,0.3289,1,2.03,TCGA-VW-A8FI-01
LGG,Tumor,0.64,0.68,17,0.072340077,56.80476325,0.3087,2,1.98,TCGA-P5-A5EZ-01
LGG,Tumor,0.83,1.12,20,0.11600907,34.43239642,0.3042,3,1.95,TCGA-S9-A89Z-01
LGG,Tumor,0.72,0.48,8,0.049958778,97.17881778,0.3258,8,3.91,TCGA-S9-A6TZ-01
LGG,Tumor,0.42,0.54,30,0.267820226,35.69088878,0.2997,1,1.76,TCGA-FG-5963-01
LGG,Tumor,0.34,0.78,15,0.035371708,52.39263158,0.3258,12,3.67,TCGA-S9-A89V-01
LGG,Tumor,0.8,0.72,14,0.13984328,17.76600648,0.3127,6,3.79,TCGA-DB-A64W-01
LGG,Tumor,0.9,0.46,8,0.041990643,80.93275304,0.2943,0,1.97,TCGA-FG-A4MX-01
LGG,Tumor,0.97,0.5,4,0.133320741,78.26041056,0.3185,1,1.87,TCGA-P5-A72Z-01
LGG,Tumor,0.62,0.36,8,0.022228306,61.87860391,0.3168,1,2.05,TCGA-HT-8114-01
LGG,Tumor,0.43,0.18,4,0.055574434,33.46914179,0.323,0,1.94,TCGA-HT-7881-01
LGG,Tumor,0.74,0.36,7,0.060259374,22.72790904,0.2697,0,1.94,TCGA-CS-4944-01
LGG,Tumor,0.72,0.46,14,0.027736112,25.14350877,0.3129,1,3.96,TCGA-S9-A7QX-01
LGG,Tumor,0.5,0.2,2,0.000202272,38.33276664,0.3196,1,3.94,TCGA-DU-A7TG-01
LGG,Tumor,0.96,0.7,7,0.06997517,23.54538934,0.3014,0,1.93,TCGA-DU-5874-01
LGG,Tumor,0.91,0.66,18,0.087313833,33.94505051,0.3362,0,1.94,TCGA-TQ-A8XE-01
LGG,Tumor,0.66,0.82,3,0.083889819,28.0635,0.3353,19,1.92,TCGA-DU-7300-01
LGG,Tumor,0.46,0.62,4,0.05449001,48.88796651,0.3431,14,1.95,TCGA-HT-7694-01
LGG,Tumor,0.93,0.24,4,0.053898709,27.46205717,0.3498,0,1.95,TCGA-HT-7471-01
LGG,Tumor,0.83,0.58,4,0.0101106,84.83766667,0.3121,16,2.02,TCGA-DB-A4XD-01
LGG,Tumor,0.65,0.44,14,0.042551348,32.48215966,0.3029,3,2,TCGA-TQ-A7RK-01
LGG,Tumor,0.84,0.86,22,0.119679286,21.30486367,0.3106,31,2.03,TCGA-HT-7475-01
LGG,Tumor,0.22,0.48,11,0.079127969,66.09869351,0.3317,31,3.68,TCGA-HT-7902-01
LGG,Tumor,0.74,0.66,14,0.04107643,43.56640513,0.2984,7,2,TCGA-FG-A711-01
LGG,Tumor,0.36,0.28,1,0.001869728,31.1514116,0.2762,15,2,TCGA-DB-5276-01
LGG,Tumor,0.79,0.92,11,0.109905206,50.75571495,0.3261,0,3.3,TCGA-E1-A7YD-01
LGG,Tumor,0.83,0.38,12,0.020442026,90.74934307,0.3228,9,2.05,TCGA-HT-A74O-01
LGG,Tumor,0.8,0.98,11,0.19728146,42.62475,0.323,21,5.76,TCGA-DH-A669-01
LGG,Tumor,0.68,0.5,4,0.054430726,77.80176707,0.3393,0,1.95,TCGA-HT-7605-01
LGG,Tumor,0.41,0.54,11,0.006775126,89.17086957,0.3207,1,4.21,TCGA-S9-A6WO-01
LGG,Tumor,0.66,0.58,2,9.37E-05,27.61383592,0.3271,2,3.94,TCGA-QH-A6CX-01
LGG,Tumor,0.6,0.58,20,0.020641605,48.46482353,0.3366,0,3.8,TCGA-P5-A5F4-01
LGG,Tumor,0.61,0.88,8,0.116554075,26.2798639,0.3053,4,2,TCGA-DU-A76K-01
LGG,Tumor,0.89,0.12,1,0.003097895,7.422039934,0.3204,0,2.02,TCGA-VM-A8CH-01
LGG,Tumor,0.84,0.38,9,0.132672619,23.13276596,0.3233,4,1.87,TCGA-QH-A6X4-01
LGG,Tumor,0.55,0.56,9,0.021441042,31.20146027,0.3082,38,4.06,TCGA-DH-A7UV-01
LGG,Tumor,0.88,1.12,4,0.056493339,57.1761123,0.3229,0,2.03,TCGA-TM-A7C3-01
LGG,Tumor,0.49,0.9,11,0.012277975,70.83533333,0.3418,10,3.87,TCGA-DU-8167-01
LGG,Tumor,0.88,0.46,5,0.063838571,30.28967742,0.3232,16,1.98,TCGA-QH-A65X-01
LGG,Tumor,0.85,0.56,9,0.032522537,75.94387279,0.2649,1,2.01,TCGA-E1-5302-01
LGG,Tumor,0.82,0.62,8,0.071501744,38.13801489,0.3105,25,1.96,TCGA-HW-A5KJ-01
LGG,Tumor,0.81,0.74,6,0.003050643,84.64696552,0.3321,6,3.94,TCGA-FG-7636-01
LGG,Tumor,0.76,0.66,11,0.225624182,27.35278075,0.2986,0,1.79,TCGA-DU-5847-01
LGG,Tumor,0.93,0.5,10,0.096408082,25.83242034,0.3428,0,2.03,TCGA-TM-A84B-01
LUAD,Tumor,0.25,6.56,38,0.318128319,40.66475869,0.3067,21,3.27,TCGA-44-6778-01
LUAD,Tumor,0.59,4.66,46,0.167555167,46.27317286,0.291,6,3.49,TCGA-05-4420-01
LUAD,Tumor,0.26,8.96,21,0.351250718,41.19730533,0.3127,21,3.34,TCGA-64-1679-01
LUAD,Tumor,0.37,3.68,26,0.166932797,55.12231041,0.2967,1,1.9,TCGA-49-6744-01
LUAD,Tumor,0.25,3.38,19,0.201890494,32.31775862,0.2939,20,2.61,TCGA-55-6982-01
LUAD,Tumor,0.58,7.54,22,0.141840636,38.23900452,0.3335,34,3.62,TCGA-NJ-A4YI-01
LUAD,Tumor,0.45,5.94,17,0.3060859,54.99967742,0.2944,38,3.2,TCGA-73-4666-01
LUAD,Tumor,0.48,7.7,64,0.319518034,71.6190357,0.3314,61,4.7,TCGA-MN-A4N1-01
LUAD,Tumor,0.23,3.96,12,0.056378287,40.7096496,0.3558,5,4.05,TCGA-55-7911-01
LUAD,Tumor,0.41,13.62,38,0.265628546,73.16727273,0.335,122,3.7,TCGA-55-A4DG-01
LUAD,Tumor,0.53,4.96,32,0.701497284,35.53996422,0.3419,29,2.64,TCGA-L9-A5IP-01
LUAD,Tumor,0.48,3.54,36,0.262677949,52.47690722,0.2984,4,3,TCGA-73-4662-01
LUAD,Tumor,0.29,2.28,27,0.174340424,58.28827486,0.3013,16,3.38,TCGA-55-6712-01
LUAD,Tumor,0.29,0.8,16,0.657683185,22.64759114,0.2731,11,1.44,TCGA-97-7553-01
LUAD,Tumor,0.42,20.54,35,0.273717866,49.08608108,0.3338,141,2.78,TCGA-49-AARE-01
LUAD,Tumor,0.42,0.54,8,0.142927971,26.68811146,0.3409,4,1.93,TCGA-50-8460-01
LUAD,Tumor,0.3,8.52,25,0.119874654,45.47123263,0.2962,22,2.82,TCGA-50-5933-01
LUAD,Tumor,0.45,4.78,14,0.118268127,31.70766514,0.2954,7,2.07,TCGA-44-6774-01
LUAD,Tumor,0.62,5.96,27,0.40725587,53.47654434,0.2934,41,2.91,TCGA-73-4670-01
LUAD,Tumor,0.41,0.9,29,0.255594183,54.41191919,0.3062,2,3,TCGA-55-A48Z-01
LUAD,Tumor,0.49,3.38,44,0.140008941,47.55509434,0.3033,35,3.86,TCGA-75-7031-01
LUAD,Tumor,0.34,3.86,16,0.025891455,71.10428571,0.3226,6,3.67,TCGA-44-A47A-01
LUAD,Tumor,0.33,12,47,0.322095124,63.46078049,0.3117,79,4.83,TCGA-05-4398-01
LUAD,Tumor,0.7,1.8,12,0.102275623,22.97805641,0.2811,9,1.96,TCGA-67-3773-01
LUAD,Tumor,0.38,18.56,15,0.336142855,39.04949906,0.2985,55,1.91,TCGA-64-5781-01
LUAD,Tumor,0.18,0.54,4,0.050542578,41.48428846,0.3059,2,1.95,TCGA-97-7552-01
LUAD,Tumor,0.43,13.9,20,0.169671308,62.59866667,0.3164,27,1.84,TCGA-49-AARN-01
LUAD,Tumor,0.51,0.68,16,0.108579001,42.74915486,0.2725,4,1.94,TCGA-44-3919-01
LUAD,Tumor,0.31,6.74,22,0.119195769,48.8209697,0.3283,40,3.74,TCGA-99-8032-01
LUAD,Tumor,0.45,6.32,39,0.30024751,55.69078821,0.3009,20,2.57,TCGA-55-A491-01
LUAD,Tumor,0.22,1.56,12,0.37521903,60.91671952,0.3005,1,2.43,TCGA-50-6595-01
LUAD,Tumor,0.3,2.14,24,0.39967161,60.64096618,0.3285,7,2.73,TCGA-95-A4VP-01
LUAD,Tumor,0.46,11.84,19,0.426561437,54.02588763,0.3126,13,1.78,TCGA-55-8302-01
LUAD,Tumor,0.57,6.64,20,0.139349224,34.25843874,0.2866,66,2.13,TCGA-44-4112-01
LUAD,Tumor,0.2,4.8,20,0.186389597,47.18810946,0.2825,10,3.49,TCGA-05-4430-01
LUAD,Tumor,0.62,3.94,10,0.305157465,46.4814523,0.3008,14,3.09,TCGA-75-7027-01
LUAD,Tumor,0.3,5.06,33,0.235322367,39.39275362,0.2747,11,2.13,TCGA-44-2668-01
LUAD,Tumor,0.64,17.7,46,0.259496438,55.9791762,0.3629,40,2.72,TCGA-55-8507-01
LUAD,Tumor,0.41,1.4,8,0.051937247,32.31895852,0.3148,1,1.95,TCGA-69-8254-01
LUAD,Tumor,0.35,12.58,49,0.233853995,46.42484848,0.323,19,2.72,TCGA-78-8640-01
LUAD,Tumor,0.53,25.1,56,0.274505259,54.17482479,0.351,23,4.57,TCGA-69-7979-01
LUAD,Tumor,0.33,0.88,29,0.326007617,51.74087795,0.3036,10,3.2,TCGA-55-7573-01
LUAD,Tumor,0.25,2,9,0.3265619,41.60464438,0.2991,6,2.67,TCGA-49-4506-01
LUAD,Tumor,0.44,2.12,21,0.198278382,54.35717879,0.2803,29,3.24,TCGA-05-4402-01
LUAD,Tumor,0.55,10.72,35,0.258006914,71.24889706,0.3525,51,4.63,TCGA-44-8119-01
LUAD,Tumor,0.28,3.82,16,0.319593553,38.88191176,0.3507,1,1.74,TCGA-55-7724-01
LUAD,Tumor,0.65,3.4,14,0.123306711,26.69826519,0.3029,25,1.95,TCGA-44-6776-01
LUAD,Tumor,0.35,5.32,31,0.292225694,31.71156785,0.3006,22,1.79,TCGA-49-4514-01
LUAD,Tumor,0.82,3.52,13,0.250217195,29.40105744,0.2819,58,1.86,TCGA-05-4396-01
LUAD,Tumor,0.34,3.5,22,0.323892255,30.26975,0.3441,1,1.96,TCGA-55-8204-01
LUAD,Tumor,0.27,0.88,10,0.519395539,55.44899626,0.2866,1,1.4,TCGA-75-6205-01
LUAD,Tumor,0.82,16.24,62,0.25130418,48.35392912,0.3242,104,2.93,TCGA-62-A46O-01
LUAD,Tumor,0.82,26.1,78,0.493969313,62.04868671,0.3151,52,2.5,TCGA-78-7155-01
LUAD,Tumor,0.4,0.96,15,0.247608995,46.67090348,0.3272,9,3.57,TCGA-62-A472-01
LUAD,Tumor,0.23,4.6,18,0.145618127,42.10976335,0.3064,3,3.5,TCGA-NJ-A55R-01
LUAD,Tumor,0.65,1.42,22,0.168101632,62.72538462,0.3261,16,1.9,TCGA-62-8395-01
LUAD,Tumor,0.53,15.56,42,0.244059618,54.30769231,0.4503,60,2.65,TCGA-95-7567-01
LUAD,Tumor,0.59,1.76,7,0.135963229,56.90014107,0.3028,4,2.96,TCGA-50-5051-01
LUAD,Tumor,0.36,6.28,23,0.163097109,46.05139681,0.3259,7,1.95,TCGA-55-A48Y-01
LUAD,Tumor,0.36,6.16,25,0.243760981,46.45769006,0.3277,22,1.76,TCGA-86-A456-01
LUAD,Tumor,0.24,1.54,14,0.426052669,25.87556604,0.3108,4,2.91,TCGA-50-5068-01
LUAD,Tumor,0.21,1.86,2,0.003815418,32.41526882,0.3278,5,2.03,TCGA-NJ-A55A-01
LUAD,Tumor,0.31,1.4,8,0.078100664,39.19821973,0.32,16,2.01,TCGA-J2-A4AG-01
LUAD,Tumor,0.38,6.28,21,0.293804676,66.73143759,0.3071,34,3.21,TCGA-05-4405-01
LUAD,Tumor,0.73,5.28,41,0.48237321,52.92429612,0.3329,11,3.16,TCGA-86-7955-01
LUAD,Tumor,0.35,0.92,16,0.125995847,70.90333668,0.2908,9,3.74,TCGA-50-6673-01
LUAD,Tumor,0.56,4.1,24,0.243450053,57.99702479,0.3554,9,1.91,TCGA-55-7727-01
LUAD,Tumor,0.28,5.26,42,0.420106238,48.68610815,0.3384,1,2.95,TCGA-55-8510-01
LUAD,Tumor,0.59,2.06,32,0.134370131,51.66636364,0.3315,6,3.17,TCGA-MP-A4T8-01
LUAD,Tumor,0.5,8.76,40,0.501762112,66.36764552,0.341,18,5.48,TCGA-86-8279-01
LUAD,Tumor,0.81,4.04,22,0.067338196,55.9184915,0.3189,13,3.69,TCGA-55-A494-01
LUAD,Tumor,0.31,2.94,28,0.317542899,58.91384211,0.3003,12,3.69,TCGA-75-5125-01
LUAD,Tumor,0.57,1.78,56,0.274210622,67.59631699,0.3269,3,5.23,TCGA-55-8615-01
LUAD,Tumor,0.29,7.12,52,0.375859288,57.99928538,0.3514,7,4.86,TCGA-MP-A4TF-01
LUAD,Tumor,0.33,2.08,11,0.372471703,50.31367034,0.2926,10,1.73,TCGA-55-6979-01
LUAD,Tumor,0.25,23,19,0.07778893,43.19564698,0.5047,301,3.59,TCGA-86-A4JF-01
LUAD,Tumor,0.42,3.22,26,0.292001546,62.84310968,0.3447,15,2.97,TCGA-86-7701-01
LUAD,Tumor,0.5,1.46,19,0.208575697,47.4432,0.3196,5,3.2,TCGA-62-8398-01
LUAD,Tumor,0.48,4.52,30,0.133534315,55.068,0.3265,14,3.54,TCGA-L9-A443-01
LUAD,Tumor,0.33,4.28,24,0.229639385,41.16406165,0.3233,10,1.96,TCGA-78-8660-01
LUAD,Tumor,0.6,3.9,6,0.196386333,50.56763425,0.3143,30,1.81,TCGA-78-7148-01
LUAD,Tumor,0.69,1.76,10,0.061443015,45.88991173,0.2956,2,2.25,TCGA-67-6215-01
LUAD,Tumor,0.58,22.36,54,0.270040637,54.17192308,0.3394,99,3.34,TCGA-55-A490-01
LUAD,Tumor,0.29,8.72,27,0.344192872,54.52711764,0.3588,26,3.55,TCGA-69-7974-01
LUAD,Tumor,0.22,10.18,21,0.231596505,43.40089744,0.3241,73,1.84,TCGA-49-AAR4-01
LUAD,Tumor,0.55,4.66,5,0.13732873,35.71226277,0.2744,13,2,TCGA-05-4418-01
LUAD,Tumor,0.4,4.36,23,0.2458788,37.58585125,0.2877,12,2.01,TCGA-35-4123-01
LUAD,Tumor,0.25,6.72,38,0.348306764,45.85227481,0.2795,57,2.59,TCGA-55-6969-01
LUAD,Tumor,0.45,0.76,20,0.099091335,67.6601396,0.3523,2,1.97,TCGA-91-8497-01
LUAD,Tumor,0.59,2.08,30,0.277503729,58.06407465,0.3313,19,2.99,TCGA-62-A470-01
LUAD,Tumor,0.47,8.32,44,0.401707187,44.28913588,0.3105,13,3.08,TCGA-53-A4EZ-01
LUAD,Tumor,0.27,1.38,9,0.054165864,52.01056452,0.3088,4,2.13,TCGA-78-7162-01
LUAD,Tumor,0.48,0.68,14,0.081690444,34.86424559,0.3295,36,2.01,TCGA-62-A46Y-01
LUAD,Tumor,0.42,3.16,20,0.334334813,56.67233161,0.3214,14,2.88,TCGA-62-A46R-01
LUAD,Tumor,0.32,13.32,37,0.373988989,45.37453798,0.3245,54,3.05,TCGA-L9-A8F4-01
LUAD,Tumor,0.26,1.84,24,0.300213997,45.53606792,0.3484,3,4.09,TCGA-55-7726-01
LUAD,Tumor,0.32,0.68,25,0.369240779,69.27591898,0.307,8,4.56,TCGA-49-4512-01
LUAD,Tumor,0.61,15.8,45,0.274588747,45.47365326,0.35,67,2.78,TCGA-73-A9RS-01
LUAD,Tumor,0.4,0.74,28,0.195591139,49.21991903,0.2962,3,3.29,TCGA-75-5147-01
LUAD,Tumor,0.58,3.9,12,0.113259814,40.74320611,0.3047,46,3.03,TCGA-44-7671-01
LUAD,Tumor,0.49,12.58,42,0.277878146,57.13026316,0.3091,94,3.1,TCGA-38-4631-01
